Image Path,Computation Time (s)
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Syzygium oleana\IMG_20241123_084837.jpg,0.17669296264648438
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Amorphophallus paeoniifolius (Dennst.) Nicolson\IMG_20241123_090726.jpg,0.17904210090637207
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hibiscus rosa-sinensis L\IMG_20241125_122618.jpg,0.1661539077758789
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Agave demeesteriana Jacobi\IMG_20241123_090103.jpg,0.17863965034484863
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Duranta erecta L\IMG_20241125_112354.jpg,0.2020413875579834
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Alstonia angustiloba Miq\IMG_20241123_095349.jpg,0.2037487030029297
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Ruellia simplex C.Wright\IMG_20241113_100940.jpg,0.18866682052612305
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Vatica oblongifolia Hook.f\IMG_20241106_095540.jpg,0.1830430030822754
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Mussaenda philippica\IMG_20241106_105510.jpg,0.16072392463684082
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Mangifera indica L\IMG_20241115_103349.jpg,0.18543410301208496
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hura crepitans L\IMG_20241123_084533.jpg,0.18428516387939453
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Pandanus pygmaeus Thouars\IMG_20241106_100651.jpg,0.19813275337219238
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Grammatophyllum speciosum\IMG_20241125_103453.jpg,0.179962158203125
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Bougainvillea spectabilis\IMG_20241019_131153.jpg,0.17050743103027344
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Cordyline fruticosa (L.) A. Chev\IMG_20241115_085630.jpg,0.16073155403137207
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Duranta erecta L\IMG_20241125_112346.jpg,0.1826796531677246
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241019_124329.jpg,0.16962695121765137
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Dracaena reflexa Lam\IMG_20241125_114604.jpg,0.1593773365020752
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Bougainvillea spectabilis\IMG_20241019_131151.jpg,0.16830682754516602
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Alocasia macrorrhizos\IMG_20241106_105004.jpg,0.17547106742858887
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hura crepitans L\IMG_20241123_084422.jpg,0.16809749603271484
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Amorphophallus paeoniifolius (Dennst.) Nicolson\IMG_20241123_090945.jpg,0.18186259269714355
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Aloe vera (L.) Burm.f\IMG_20241109_140353.jpg,0.15962624549865723
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144549.jpg,0.1531975269317627
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Garcinia mangostana L\IMG_20241123_094933.jpg,0.17004728317260742
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Syzygium oleana\IMG_20241019_131517_1.jpg,0.16299867630004883
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Cornus alba L\IMG_20241109_142856.jpg,0.20531010627746582
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Licuala spinosa\IMG_20241125_091705.jpg,0.17593955993652344
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Pandanus pygmaeus Thouars\IMG_20241106_100620.jpg,0.18330025672912598
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Hibiscus rosa-sinensis L\IMG_20241125_120204.jpg,0.17626452445983887
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Mangifera indica L\IMG_20241115_103509.jpg,0.1813640594482422
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241109_134903.jpg,0.2210235595703125
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Koompassia excelsa (Becc.) Taub\IMG_20241123_093719.jpg,0.1863095760345459
C:\Users\dhani\Documents\Tugas Akhir and Stuff\Data\Agave demeesteriana Jacobi\IMG_20241115_102700.jpg,0.17686009407043457
